path,category,bytes,git_first_commit,git_first_date,git_last_commit,git_last_date,in_tree_mar22,in_tree_mar24,processing_status,notes
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-market.md,docs_archive,6495,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-menu-validation.md,docs_archive,6671,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-module-type.md,docs_archive,4489,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-module-yaml.md,docs_archive,2152,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-platforms.md,docs_archive,7734,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-requirements.md,docs_archive,8963,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-sidecar-metadata.md,docs_archive,10274,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-starter.md,docs_archive,10433,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-story.md,docs_archive,6136,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-03-technique-execution.md,docs_archive,16946,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-agents.md,docs_archive,3270,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-agent-specs.md,docs_archive,3815,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-characters.md,docs_archive,7516,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-complete.md,docs_archive,6625,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-decisions.md,docs_archive,8175,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-fundamentals.md,docs_archive,7365,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-idea-organization.md,docs_archive,10895,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-persona.md,docs_archive,7330,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-review.md,docs_archive,6108,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-self-check.md,docs_archive,2426,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-step-type-validation.md,docs_archive,7535,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-tools.md,docs_archive,8440,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-04-vision.md,docs_archive,7207,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-adversarial-review.md,docs_archive,3458,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-commands-menu.md,docs_archive,6148,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-confirm.md,docs_archive,1493,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-core-gameplay.md,docs_archive,8540,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-crosscutting.md,docs_archive,8518,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-identity.md,docs_archive,2578,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-output-format-validation.md,docs_archive,7725,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-plan-review.md,docs_archive,7181,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-scope.md,docs_archive,7301,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-workflows.md,docs_archive,3377,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-workflow-specs.md,docs_archive,3998,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-05-world.md,docs_archive,6648,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-activation.md,docs_archive,9054,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-design.md,docs_archive,12100,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-dialogue.md,docs_archive,6638,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-docs.md,docs_archive,7063,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-documentation.md,docs_archive,3749,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-mechanics.md,docs_archive,7983,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-references.md,docs_archive,6641,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-resolve-findings.md,docs_archive,2939,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-structure.md,docs_archive,8548,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-users.md,docs_archive,2374,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-06-validation-design-check.md,docs_archive,8066,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-build-agent.md,docs_archive,9074,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-complete.md,docs_archive,4139,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-content.md,docs_archive,7434,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-environmental.md,docs_archive,6720,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-foundation.md,docs_archive,7794,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-game-type.md,docs_archive,7862,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-installation.md,docs_archive,2506,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-instruction-style-check.md,docs_archive,8394,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-patterns.md,docs_archive,8361,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-07-value.md,docs_archive,2303,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-agents.md,docs_archive,3071,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08b-subprocess-optimization.md,docs_archive,7145,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-build-step-01.md,docs_archive,13063,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-celebrate.md,docs_archive,10190,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-collaborative-experience-check.md,docs_archive,6198,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-complete.md,docs_archive,7472,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-delivery.md,docs_archive,7181,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-progression.md,docs_archive,8435,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-report.md,docs_archive,4828,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-08-validation.md,docs_archive,8010,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-build-next-step.md,docs_archive,12996,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-cohesive-review.md,docs_archive,6991,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-complete.md,docs_archive,10566,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-integration.md,docs_archive,6839,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-levels.md,docs_archive,8529,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-09-workflows.md,docs_archive,2449,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-10-art-audio.md,docs_archive,7983,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-10-confirmation.md,docs_archive,10618,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-10-production.md,docs_archive,6923,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-10-report-complete.md,docs_archive,6258,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-10-tools.md,docs_archive,2317,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-11-complete.md,docs_archive,8360,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-11-completion.md,docs_archive,5593,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-11-plan-validation.md,docs_archive,9443,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-11-scenarios.md,docs_archive,2161,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-11-technical.md,docs_archive,8004,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-12-creative.md,docs_archive,2695,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-12-epics.md,docs_archive,7764,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-13-metrics.md,docs_archive,7814,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-13-review.md,docs_archive,2409,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-14-complete.md,docs_archive,9854,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-14-finalize.md,docs_archive,3144,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
.agent/docs/_archive/pre-ontology-md-recovery-2026-03-22-24/files/step-1b-template.md,docs_archive,8347,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,9c9d68881224c8d20a5e129b926cca964c0ca6fb,2026-04-08T15:30:46-04:00,n,n,unprocessed,
